Name,City,Country Code,Days,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
PYTHON  DataAnalysis Python Spring   Assignment   Data mascalzone houston,Houston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mascalzone houston,Houston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masha and the bear brooklyn,Brooklyn,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mashawi mediterranean cuisine seattle,Seattle,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maso washington,Washington,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masraffs houston,Houston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria dei vini new york,New York,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masseria washington,Washington,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data massiminos boston,Boston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mast boston,Boston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data masterpiece kitchen denver,Denver,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox   th street washington,Washington,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox capitol hill washington,Washington,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matchbox chinatown washington,Washington,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts big breakfast phoenix,Phoenix,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data matts in the market seattle,Seattle,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maui rose hawaiian bbq las vegas,Las Vegas,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maurizios boston,Boston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maven san francisco,San Francisco,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maverick marketplace cafe boston,Boston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavericks mexican grill san jose,San Jose,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mavi chicago chicago,Chicago,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max brenner boston,Boston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data max market denver,Denver,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive denver,Denver,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs wine dive houston,Houston,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data may flower restaurant san jose,San Jose,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayas indo pak cuisine detroit,Detroit,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayfield brooklyn,Brooklyn,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maysoons pizza san francisco,San Francisco,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maza mediterranean and turkish grill las vegas,Las Vegas,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcgurkees italian kitchen phoenix,Phoenix,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcm pub and eatery chicago,Chicago,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcninch house restaurant charlotte,Charlotte,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mcshanes irish pub and whiskey bar detroit,Detroit,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meats and foods washington,Washington,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mecca cafe seattle,Seattle,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mediterranean kitchen kabob house seattle,Seattle,US,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medium rare washington,Washington,US,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medium rare washington,Washington,US,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medium rare washington,Washington,US,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medium rare washington,Washington,US,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medium rare washington,Washington,US,4,11,30,23,00
